source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"cermati","gold","Emas Antam",100,"gr",273012000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",250,"gr",682265000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",500,"gr",1364320000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",1000,"gr",2728600000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",0.5,"gr",1277797,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",1,"gr",2555595,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",2,"gr",5111190,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",3,"gr",7666785,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",5,"gr",12777975,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",10,"gr",25555950,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",25,"gr",63889875,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",50,"gr",127779750,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",100,"gr",255559500,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",250,"gr",638898750,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",500,"gr",1277797500,0,"IDR","2026-05-22",""
"cermati","gold","Emas Digital",1000,"gr",2555595000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",0.5,"gr",1444000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",1,"gr",2788000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",2,"gr",5516000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",3,"gr",8249000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",5,"gr",13715000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",10,"gr",27375000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",25,"gr",68312000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",50,"gr",136545000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",100,"gr",273012000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",250,"gr",682265000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",500,"gr",1364320000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Antam",1000,"gr",2728600000,0,"IDR","2026-05-23",""
"cermati","gold","Emas Digital",0.5,"gr",1277797,0,"IDR","2026-05-23",""
