source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"hargaemas-com","gold","Pegadaian",500,"gr",1351056000,0,"IDR","2026-05-22",""
"hargaemas-com","gold","Pegadaian",1000,"gr",2702112000,0,"IDR","2026-05-22",""
"hargaemas-com","gold","Emas Antam",1,"gr",2788000,2592000,"IDR","2026-05-23",""
"hargaemas-com","gold","Emas Spot",1,"gr",2566086,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",1,"gr",2788000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",2,"gr",5516000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",3,"gr",8249000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",5,"gr",13715000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",10,"gr",27375000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",25,"gr",68312000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",50,"gr",136545000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",100,"gr",273012000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",250,"gr",682265000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",500,"gr",1364320000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Antam",1000,"gr",2728600000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",1,"gr",2779000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",2,"gr",5491000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",3,"gr",0,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",5,"gr",13629000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",10,"gr",27185000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",25,"gr",67595000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",50,"gr",135083000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",100,"gr",270034000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",250,"gr",673424000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",500,"gr",1346848000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Pegadaian",1000,"gr",2693696000,0,"IDR","2026-05-23",""
"hargaemas-com","gold","Emas Antam",1,"gr",2773000,2577000,"IDR","2026-05-24",""
"hargaemas-com","gold","Emas Spot",1,"gr",2566057,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",1,"gr",2773000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",2,"gr",5486000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",3,"gr",8204000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",5,"gr",13640000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",10,"gr",27225000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",25,"gr",67937000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",50,"gr",135795000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",100,"gr",271512000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",250,"gr",678515000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",500,"gr",1356820000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Antam",1000,"gr",2713600000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",1,"gr",2767000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",2,"gr",5466000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",3,"gr",0,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",5,"gr",13564000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",10,"gr",27057000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",25,"gr",67278000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",50,"gr",134451000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",100,"gr",268768000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",250,"gr",670270000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",500,"gr",1340538000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Pegadaian",1000,"gr",2681075000,0,"IDR","2026-05-24",""
"hargaemas-com","gold","Emas Antam",1,"gr",2803000,2612000,"IDR","2026-05-25",""
"hargaemas-com","gold","Emas Spot",1,"gr",2599182,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",1,"gr",2803000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",2,"gr",5546000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",3,"gr",8294000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",5,"gr",13790000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",10,"gr",27525000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",25,"gr",68687000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",50,"gr",137295000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",100,"gr",274512000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",250,"gr",686015000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",500,"gr",1371820000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Antam",1000,"gr",2743600000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",1,"gr",2767000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",2,"gr",5466000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",3,"gr",0,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",5,"gr",13564000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",10,"gr",27057000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",25,"gr",67278000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",50,"gr",134451000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",100,"gr",268768000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",250,"gr",670270000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",500,"gr",1340538000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Pegadaian",1000,"gr",2681075000,0,"IDR","2026-05-25",""
"hargaemas-com","gold","Emas Antam",1,"gr",2798000,2607000,"IDR","2026-05-26",""
"hargaemas-com","gold","Emas Spot",1,"gr",2598162,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",1,"gr",2798000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",2,"gr",5536000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",3,"gr",8279000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",5,"gr",13765000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",10,"gr",27475000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",25,"gr",68562000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",50,"gr",137045000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",100,"gr",274012000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",250,"gr",684765000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",500,"gr",1369320000,0,"IDR","2026-05-26",""
"hargaemas-com","gold","Antam",1000,"gr",2738600000,0,"IDR","2026-05-26",""
