source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2555600,"","IDR","2026-07-14",""
"brankaslm","gold","Emas Fisik",1,"gr",2615000,"","IDR","2026-07-15",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2555600,"","IDR","2026-07-15",""
"brankaslm","gold","Emas Fisik",1,"gr",2633000,"","IDR","2026-07-16",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2573600,"","IDR","2026-07-16",""
"brankaslm","gold","Emas Fisik",1,"gr",2606000,"","IDR","2026-07-17",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2546600,"","IDR","2026-07-17",""
"brankaslm","gold","Emas Fisik",1,"gr",2606000,"","IDR","2026-07-18",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2546600,"","IDR","2026-07-18",""
"brankaslm","gold","Emas Fisik",1,"gr",2614000,"","IDR","2026-07-19",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2554600,"","IDR","2026-07-19",""
"brankaslm","gold","Emas Fisik",1,"gr",2610000,"","IDR","2026-07-20",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2550600,"","IDR","2026-07-20",""
"brankaslm","gold","Emas Fisik",1,"gr",2601000,"","IDR","2026-07-21",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2541600,"","IDR","2026-07-21",""
"brankaslm","gold","Emas Fisik",1,"gr",2635000,"","IDR","2026-07-22",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2575600,"","IDR","2026-07-22",""
"brankaslm","gold","Emas Fisik",1,"gr",2640000,"","IDR","2026-07-23",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2580600,"","IDR","2026-07-23",""
