source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28500000,0,"IDR","2026-05-21","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",56200000,0,"IDR","2026-05-21","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12850000,0,"IDR","2026-05-21","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24900000,0,"IDR","2026-05-21","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2096587,0,"IDR","2026-05-21","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11457976,0,"IDR","2026-05-21","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1444000,0,"IDR","2026-05-22","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2788000,0,"IDR","2026-05-22","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5516000,0,"IDR","2026-05-22","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8249000,0,"IDR","2026-05-22","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13715000,0,"IDR","2026-05-22","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27375000,0,"IDR","2026-05-22","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68312000,0,"IDR","2026-05-22","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",136545000,0,"IDR","2026-05-22","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",273012000,0,"IDR","2026-05-22","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",682265000,0,"IDR","2026-05-22","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1364320000,0,"IDR","2026-05-22","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2728600000,0,"IDR","2026-05-22","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1514000,0,"IDR","2026-05-22","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2938000,0,"IDR","2026-05-22","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14688000,0,"IDR","2026-05-22","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23158800,0,"IDR","2026-05-22","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",252041600,0,"IDR","2026-05-22","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28380000,0,"IDR","2026-05-22","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55960000,0,"IDR","2026-05-22","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12950000,0,"IDR","2026-05-22","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",25100000,0,"IDR","2026-05-22","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2109028,0,"IDR","2026-05-22","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11532616,0,"IDR","2026-05-22","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1436500,0,"IDR","2026-05-23","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2773000,0,"IDR","2026-05-23","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5486000,0,"IDR","2026-05-23","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8204000,0,"IDR","2026-05-23","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13640000,0,"IDR","2026-05-23","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27225000,0,"IDR","2026-05-23","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67937000,0,"IDR","2026-05-23","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",135795000,0,"IDR","2026-05-23","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",271512000,0,"IDR","2026-05-23","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",678515000,0,"IDR","2026-05-23","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1356820000,0,"IDR","2026-05-23","gold-2-tr13"
